Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review
2017,1486832,5.0,Heerlijke volle Portugese wijn. Hartig. Veel zwart fruit en leer.,2022-02-13T19:22:46.000Z,Quinta do Passadouro,Douro Touriga Nacional 2017,4.2,194
2017,1486832,5.0,Very gois Wine,2014-03-21T01:05:21.000Z,Quinta do Passadouro,Douro Touriga Nacional 2017,4.2,194
2017,1486832,5.0,"Excelente evolução com os anos 
",2020-05-17T12:53:58.000Z,Quinta do Passadouro,Douro Touriga Nacional 2017,4.2,194
2011,1222725,3.5,Fruktigt vin m härliga toner av fat och mörka bär. ,2020-01-01T13:09:50.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Luktar lite av brädgård (träplank), röda bär och lite viol. Tanniner. Bärig och ganska lätt smak. Gott!",2019-03-02T18:23:42.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"I liked this a lot! Deep ruby with pronounced aroma intensity. Smoky vanilla oak & spices (nutmeg, cedar & eucalyptus). Ripe black fruit (blackberry, blackcurrant, black raspberry). A whiff of chocolate. Beautifully focused oak & fruit. Very rich, med. velvety tannins & bold black fruit (blackberry, crème de mure, blackcurrant). Bramble jam. Red fruit (raspberry, cherry) with med. acidity in wonderful balance. High alcohol gives warmth. A generous med. plus finish & pronounced flavour intensity. Great vfm.",2015-07-26T17:24:52.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Disting lakrits, körsbär, cherry, rötter, 
Fin klar röd färg",2017-05-24T11:41:49.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Great value. Quite muscular, softening after a couple of years. Bit of alcohol burn but kept in check by tannin and berry flavors. ",2016-09-27T00:22:25.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Smooth from the first sip, well balanced, ample fruit some red but for me more blueberry coupled with some chocolate and maybe raisin on a long enjoyable finish.",2021-02-08T23:12:43.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0," A crisp, savory style, with fresh-crushed dark plum and dried raspberry flavors, supported by firm acidity. Dark chocolate and mineral notes. One of the best Douro wines I've had in a while. ",2016-02-24T00:42:17.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Dry, 14.5%, purple colour. Quity fruity nose of cherries, wood, vanilla, cedar, toffee. Full body, very smooth and fruity, velvet, long finish. Fruity with cherries, nice tannins, a bit of leather, toast, a bit of pepper, slightly sweet on the finish.",2015-09-19T20:41:17.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"I love Portuguese dry reds.  This one was no exception.  It had a lot of interest, and balance and not the crazy tannins many have with too much Touriga Nacional.  I know it is a blend, but I couldn't find of what.  Mostly black fruit, cedar wood,vanilla.  Robust tannins, and a good deal of acid.  Big wine at under 15 dollars.",2015-12-26T21:43:00.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Cor escura, bom no nariz, frutado com presença forte de frutas vermelhas. Na boca é suave e equilibrado. Final longo. 
Excelente escolha.",2015-12-09T20:12:33.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"A fair-value Portuguese red by a good winery in the Douro. It's delightfully fragrant, bursting with ripe cherries, blackberries and blueberries, supported by a meaty touch, light baking spices and a refreshing pinch of medicinal herbs. Medium(+) acidity and tannins give the necessary backbone, and it finishes quite long. A bit too high in alcohol for me personally (14.5%), but the wine itself can handle it. A good red meat partner for summer barbecues or stews, to drink now or maybe give 1 or 2 more years.",2016-05-20T08:03:09.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"3.9 
👁Rubi com tom turvo, com lágrimas médias em taça.
👃Frutas vermelhas maduras; cassis, groselha, framboesa e ameixa.
👄Acidez baixa, corpo magro, taninos firmes presente com final marcante. ",2022-03-28T10:33:37.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Riktigt bra till den grillade fläskfilén. Väldigt bra vardags vin.,2018-09-09T17:30:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Cranberry, dittany, light smoke and raisin. Middle acid, some tannins, light bitter, red orange. Good with meat tartar.",2016-03-24T09:28:40.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Color is black rube red, still good aroma after overnight.
May be drunk(strong algohol, but god feel)
Shot aftertaste.",2019-02-03T04:49:06.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Colheita de 2011, em plena forma,     Um Douro de grande qualidade que exprime na plenitude o terroir do Douro, altamente recomendado é boa relação qualidade preço ",2017-10-19T18:02:41.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Última garrafa da safra de 2011 que tinha aqui guardada. Perfeito. Custo-benefício notável! Fruta concentrada, floral notável, meio corpo e longo final! Saúde!",2017-10-01T17:38:01.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Rosso rubino intenso, vivace e quasi impenetrabile ma con bella limpidezza. Consistente. Il naso è di grande finezza, intenso e complesso su note di piccoli frutti rossi, cacao, caffè, spezie piccanti, note balsamiche di eucalipto, liquirizia e sottili nuance vegetali. La bocca è rispondente e piena, con grande equilibrio tra morbidezza e acidità, sostenuta da una fitta trama tannica totalmente integrata nella struttura. Lunga la persistenza, con leggero retrogusto speziato. Ottimo su carni grigliate.",2015-10-06T05:15:27.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Очень густой слегка сладковатый ягодный аромат, кровь, черный перец, кожа. Фруктовое, с шоколадом во вкусе. Пожалуй, простоватое. Да и спиртуозность немного все портит.",2016-06-12T18:16:50.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Great Tempranillo-based wine - great cherry, plum, smooth tannins.  ",2015-12-07T00:32:53.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Tart in the corners, hint of cinnamon, pears. Dark ruby color.",2015-06-01T04:55:21.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"My last bottle, so good !!!",2017-12-10T15:52:33.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Aromas of blackberry, black cherry, some cooked fruits. Medium acidity with high rough tannins, definitely age worthy. Similar flavours to the nose.",2015-11-27T05:03:02.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Well balanced wine,2019-08-14T00:01:44.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Very well balanced with prominent acid and very smooth tannins.  It's big and fruity and wonderful. Perfect with rare beef and potatoes.,2015-10-27T21:20:31.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Digníssimo irmão mais novo do Post Scriptum e do Chryseia.,2015-09-24T20:34:10.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Very well balanced.,2015-01-31T04:43:17.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Had this on flight from Warsaw to Newark on 03/22
Nose - light spice, tarragon 
Body - Medium 
Palette - soft jammy, late spice
Finish-smooth, short",2018-03-23T18:11:29.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Good for the price,2016-02-11T19:15:21.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Rocks the house!,2015-05-02T01:23:51.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Cor granada profunda, frutas vermelhas intensas, framboesa e cereja com toque mineral e notas picantes.",2020-06-04T18:37:08.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Interessante. Equilibrado, potente, aromas mentolados, alcaçuz, funcho, cereja madura. Media persistência. Um tanto turvo. ",2016-02-05T00:27:23.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Van Vino Council QPR #7
Presented by Jack.
Group Average: 90.11 (2nd Gun Award)
QPR Score: 361",2016-06-18T20:20:16.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Porto e Douro em BH. frutado, fresco e delicioso. Muitos frutos vermelhos tais como a framboesa e cereja, com um toque mineral e um pouco de notas de especiarias. Vinho jovem. 
TN
TR
TF ",2017-06-28T19:44:25.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Compact, fruit driven, deep ruby, tannic, full bodied, has freshness. Good w food",2016-10-15T04:00:57.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Evento ""Vinhos de Portugal no Rio"" com a família, no dia 20/05 no Casa Shopping.
Quinta de Roriz agora pertence a família Symington que produz o famoso Chryseia, inclusive algumas de suas uvas irão contribuir com o Post Scriptum e o próprio Chryseia.
Mais um excelente custo/benefício!",2016-07-07T13:25:30.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Evento Douro X Porto 2016: excelente qualidade este duriense composto por sete castas portuguesas, maturadas durante um ano em barricas de carvalho francês. 
Visual vermelho rubi profundo e escuro com reflexos violáceos;
Nariz intenso, complexo, amadeirado, entrega aromas de frutas negras maduras, tostados, notas de especiarias e toque herbáceo;
Boca estrutura harmônica e tanicidade sedosa, acidez média e equilibrada;
Finaliza amplo, picante e duradouro. 
Recomendo até pelo bom preço!",2016-04-08T22:38:59.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"(Nota:3.9/5) Este 2011 apresentou-se muito agradável. Aromas de ameixa preta e frutos silvestres com um toque herbáceo, Boca com boa fruta, suave, macia, médio corpo e ligeiramente apimentada. O final peca um pouco por ser pouco prolongado, mas não deixa de ser elegante. Face ao preço é um vinho que recomendo. ",2016-02-13T23:27:28.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Com a chancela P + S a expectativa é grande. A cor é um rubi escuro e profundo. O aroma é de fruta negra fresca e vegetais retocados com especiarias como cravo & canela, baunilha e nós moscada. Na boca está mais para elegância do que para potência. Certa complexidade sugere algo de mineral ali. Os taninos são finos e bem presentes, combinam com o corpo leve/médio. O álcool aparece destoando um pouco do conjunto. Na cesta, ameixa escura, cereja negra, alcaçuz e pimenta branca, folha de tabaco fresco e couro.",2017-03-18T16:22:10.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Vinho apaixonante, rico no nariz e expressivo na boca. 
Aromas de frutas negras maduras, especiarias e tosta. Na boca, acidez média alta com taninos marcantes e agradáveis.
Levemente picante. 
Final longo. 
Ótimo!

Degustado no Encontro de Vinhos de SP (02/04/2016). ",2016-04-29T17:24:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"93 pontos. Aromas muito interessantes, complexos, perfumados e fragrantes. Na boca se mostra longo e intenso, mas a estrutura mostra pequenos deslizes: os taninos geram um pequeno amargor, podendo melhorar com os anos, e a acidez é ligeiramente abaixo do ideal. Mas não me entenda mal... tais deslizes não tornam o rótulo menos surpreendente e delicioso.",2016-10-25T16:27:00.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"На волне португальской дегустации решил попробовать вдумчиво проверить хотя бы одну бутылку) Что сказать, не повезло) Слабый нос. Во вкусе выпирают танины и кислотность. Финал горько сладкий. Через час в декантере выравнивается, просыпается ""амароне"", добавил пол звезды;) ",2015-11-30T16:49:09.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,À aérer,2015-04-26T18:48:15.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Bom vinho,2016-06-21T20:07:08.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Encorpado,2016-02-15T09:29:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Mt bom,2016-06-04T20:11:35.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Bom vinho.,2015-07-13T22:26:05.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Bom,2015-04-02T22:43:25.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"
",2015-10-20T15:08:58.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Overall, a pleasant drink.",2015-05-31T11:36:57.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Удачное вино.,2015-05-02T12:26:37.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Semi dry slight fruit good tannins. Mel's house easter,2016-03-27T01:22:04.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"This wine is all high notes! Big fruity nose and immediate cherry flavor in the front of your mouth. No depth, complexity or richness here. Very odd wine but not unlike able",2015-04-08T00:34:31.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Well balanced nose with aromas of red berries (raspberries, fresh cherries) with underlying tones of spice and pepper. Medium body with short to medium after taste. Slightly acidic with soft tannins.",2017-06-24T12:36:10.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"3.5@Happy father day with family lunch in Bangkok. Deep purplish garnet color, dark. Dense, juicy. bit earthy. It displayed aroma of cherry, rasberry, plum, exotic spices. Looking at color, more blackfruits driven, but in fact I found more red fruits character. Medium acidity, medium tannin. Fresh, vivid, sweety, bit lack of complexity but tasty structure. Medium/long leg lingering appealing spices.",2018-12-05T13:35:59.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Smooth at first then light tannins kick in. Very nice wine. ,2016-01-05T01:25:05.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Medium body good finish,2015-08-15T19:55:35.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"The find of the evening! First I thought I have a classic Bordeaux in front of me, but was surprised to learn about the Portuguese roots. Great tannins, well balanced, healthy balance of acidity and a smooth finish. ",2016-08-13T21:09:35.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,3.7 / Good wine with valuable price. Mix aromas of dark fruit like blueberry and plum with slight earthy and hints of spice. Well balanced tannin. Recommended to open in advance or drink after decantage. Enjoyed with spicy beef Yakiniku.,2016-07-30T07:35:16.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Dark inky, garnet in color.  The nose is heady with a sweet aromatic vanillan nose, a touch dusty and dark berry fruit aromas, ripe.  On the palate, flavors of blackberries, cassis and black currants. Medium weight with a slightly 15 second finish, but what really carries this wine is the minerality and great texture on the mid palate. Very good tannins coming through on the finish. The price was $13.75 and at that price it certainly delivers.  Highly recommended for those Malbec and Shiraz lovers.",2016-01-31T01:33:19.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Muito bom. Gosto bastante desta vinícola. Bem equilibrado e harmoniza bem com Massas e pizzas. ,2017-03-16T23:10:33.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Sehr interessanter
 ausgewogener Wein",2016-02-07T18:31:00.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Esperando pouco já melhora. O aroma é fraco. ,2016-02-08T02:31:21.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Meget god og fruktig, god smak av kirsebær og eik.",2015-10-09T22:06:32.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Amadeirado. Bom corpo. Taninos médios.,2015-08-30T14:12:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Exceleten 
Muito bom 
Bem equilibrado ",2017-01-21T02:12:41.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Muito bom vinho do mesmo produtor do Cryseia e custando 1/3 do preço 
Saúde ",2021-09-15T02:20:40.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Um dos vinhos de entrada da Prats & Symington produtora do Chryseia.Muito macio!Aveludado Tanino marcando pouco.
Muito bom.Recomendo.",2015-06-13T19:40:45.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Muito bom corpo, excelente boca. Notas fortes de frutos vermelhos escuros. Está na altura de ser bebido mas também pode esperar mais uns anos",2015-12-10T20:58:37.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Frutoso.... Sabor a cereja e framboesa...e 5meses em carvalho frances.....muito bom vale a pena,2016-03-27T12:32:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Foco na fruta perfeita!,2017-06-06T22:34:44.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Um bom vinho. Bom corpo e persistência.  Daria 3,8. ",2020-09-14T16:56:27.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Bom custo benefício.,2017-01-28T17:39:53.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Que saudades de beber um bom vinho  (muito tempo depois da avaliação),2016-01-11T21:13:47.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Элегантное, но полнотелое вино. Очень хорошо!",2016-07-16T23:55:01.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Top! É preciso deixar respirar bem, só depois é que abre e se revela. "" Ó seu caralho, a vida é curta demais para beber mau vinho""",2014-03-08T16:27:48.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Cor rubi escuro. Aromas de frutas maduras; especiarias; madeira. Elegante. Boa estrutura. Taninos finos. Boa acidez. Álcool 14%. Encorpado. Na boca cheio; frutado; pktente; redondo. Final longo.,2016-01-15T19:28:50.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Jan2017 geproefd. Wat heerlijk zeg! Fullbody wijn met een paar maanden houtrijping, nog steeds (rijp) fruitig, lekker peper-/laurierkruidig, perfecte balans bij ketjap balletjes en groente in kokosroom. Njam.",2017-01-05T17:34:31.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Nice light dry wine,2016-02-24T00:35:13.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Full fruit forward. Love!,2018-05-27T04:01:56.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Deep color with purple edges. Hints of plum in the flavor. Good structure, well balanced tannins.",2015-04-18T22:27:17.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Black current. Chocolate. Smooth tannins. Overall good value for the price. Overpriced in TCI but still a good buy,2016-04-02T00:28:44.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Great value. Make sure you let it open fully before drinking. ,2015-11-26T19:25:51.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Cherries, raspberries, spice and pepper. Medium high bodied. Nice tannins. Young but drinkable. Good.",2015-08-08T08:27:04.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Entrada de gama da Prats & Symington. Notas de frutos pretos, com notas vegetais e de especiarias num vinho com bom corpo e equilíbrio para esta gama. 16",2015-04-19T13:54:03.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Muito bom vinho do Douro. Acidez equilibrada. Final com alguma persistência. Acompanhou um arroz cremoso à Bulhão Pato com espadarte rosa da chef Marlene Vieira.,2015-07-16T21:18:55.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Frutado, equilibrado, redondo, saboroso. Bom corpo com taninos suaves. Excelente relação qualidade/preço (preço normal, sem desconto, ronda os 8,9 euros).  Muito bom!",2015-10-06T19:26:32.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Muito aromático e mais leve do que esperava de um vinho com 14,5°.  Boa relação qualidade preço caso seja adquirido em primoção. Bastante redondo e suave.",2015-11-08T14:02:30.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Suave Douro
Excelente custo beneficio ",2016-03-24T00:24:38.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,A tarty start then it unfolds and indulge the tongue in fruity yet powerful alcohol taste (14.5% love it!) a bit expensive on restaurant but less than half in shop ,2016-06-11T15:41:00.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Dark fruit smooth and easy drinking,nice wine,not very complex,but an excellent wine for the price.",2015-09-22T01:06:14.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Fresh, pretty, polished. Medium bodied, soft tannins. A classy young wine.",2015-02-12T10:46:13.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,85 entry level powerful,2015-03-13T10:49:09.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,"Fruity, full body, spicy and tasty.",2015-07-18T22:25:03.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Well made, bright fruit, very drinkable little wine.",2015-03-29T12:12:25.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Perfectly made, but more balanced in 3-4 years; strong nose, dark inky colour",2016-04-07T06:18:08.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Smooth and fruity. ,2017-04-01T23:45:25.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Fruty, medium body, cherry and berries. Earthy. Good value!",2020-06-07T22:10:43.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Fruity and earthy notes,  full bodied with a medium finish",2016-01-25T00:24:22.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Earthy notes; red fruit , velvety, good finish. 400 l barrels. Old propert, first records from 1640",2015-07-21T22:05:51.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Excellent body. Deep red. Not overly tannic. ,2018-08-29T23:02:24.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,Just simply great value for money,2017-10-20T13:36:38.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,What a great value on this vintage,2015-04-12T05:59:10.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.0,I was ready for a big red but it's surprising light with low to medium tannins. The little hint of spice and dark stone fruit make it interesting being my first wine tasted from this region. I would pair this with meats and mature cheeses.,2015-10-08T01:23:11.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.0,"A great wine to bring to a large gathering, though I wouldn't serve it at a dinner party. This low cost Douro has nice notes of dark berry and vanilla, hidden behind some very forward bitter notes. The price/quality ratio is excellent, though I don't think many would be fooled into thinking this is a more expensive wine. Opens up nicely, though--even a short decant works wonders.",2015-09-11T03:28:52.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.0,"First portuguese Douro on my CV. A blend of 7(!) local grapes, spending 4-5 months in french oak barrels.
Fine, perhaps a bit shy, nose of cherries, raspberries, elderberries, liquerice and vanilla. Soft uniform texture, medium body, mature tannins. Aftertaste with pepper notes. Not bad at all, a pleaser with good QPR, but not memorable. 3,25⭐️",2016-06-14T17:56:00.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.0,"Nose evokes aromas of cherries, dry figs, and slight peppery undertones. The 14.5 etoh content give the wine considerable glycerin heft. on the palate, however the wine is underwhelming, with a lackluster finish,  and quick dropoff. The tannin profile is barrel heavy.  The wine is young and meant to drink young, but the astrigency and dry-mouth feeling are somewhat off-putting.",2015-08-04T03:47:09.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.0,"Выраженный аромат молодой красной вишни. Кислота выделяется, танины лёгкие. Уже на спаде. Раньше надо было пить. Годика 2 назад.",2016-04-12T16:45:18.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,4.0,Última garrafa do 2011. Abri quase chorando. Vinho ótimo. Tipico Douro apesar da grande variedade de uvas. ,2019-07-12T01:22:27.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"3,7
Muito interessante a composição do blend: elaborado com castas das Quintas de Roriz e das Quintas de Perdiz. Onde se misturam Tinta Roriz, Tinta Barroca, Touriga Nacional, Touriga Franca, Tinta Amarela, Tinto Cão e Sousão à 30/25/15/15/10/3/2.
Vermelho rubi muito intenso. 
Ameixa, menta, pimenta e tabaco. 
Equilibrado, bem vivaz, médio corpo, intenso e persistente. 
Bom vinho!",2016-04-04T17:15:27.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
2011,1222725,3.5,"Encontro Mistral 2016 em SP.

Sua cor é um rubi profundo escuro. O nariz tem média intensidade de aromas de frutas negras maduras, notas herbáceas, eucalipto e leve madeira. Muito bom! Na boca é encorpado com acidez média, álcool alto, ambos bem integrados. Os taninos são médios e um tanto picantes e os sabores são dominados pelas frutas. Final médio. Um vinho muito bem feito de de bebida fácil! Gostei! ",2016-07-10T12:48:27.000Z,Prats & Symington (P+S),Prazo de Roriz Douro 2011,3.7,782
